application_id,loan_id,vintage,split,utilization,late_payments,debt_to_income,bureau_age_months,income_band,audit_group,channel,raw_pd,calibrated_pd,challenger_pd,lgd,ead,observed_default,reason_codes,provenance
SYN-APP-10535,SYN-LOAN-10535,2030-05,backtest,0.3833,1,0.302,41,lower,Synthetic group B,direct,0.242982,0.220964,0.213619,0.678,1961,false,LOWER_INCOME_BAND,synthetic
SYN-APP-10536,SYN-LOAN-10536,2030-05,backtest,0.1906,3,0.1901,177,middle,Synthetic group A,partner,0.116134,0.111875,0.109061,0.3287,19737,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10537,SYN-LOAN-10537,2030-05,backtest,0.0889,0,0.287,90,middle,Synthetic group A,partner,0.042458,0.048514,0.052725,0.5564,24571,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10538,SYN-LOAN-10538,2030-05,backtest,0.085,4,0.0992,89,middle,Synthetic group A,direct,0.154847,0.145168,0.134761,0.5554,13013,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10539,SYN-LOAN-10539,2030-05,backtest,0.3346,4,0.2959,37,middle,Synthetic group B,direct,0.383496,0.341807,0.321342,0.4101,17018,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10540,,2030-05,backtest,0.8445,3,0.6484,59,middle,Synthetic group A,direct,0.735525,0.644552,0.612156,0.3086,9174,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10541,SYN-LOAN-10541,2030-05,backtest,0.5513,0,0.5019,89,middle,Synthetic group B,direct,0.192393,0.177458,0.182685,0.6325,10463,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10542,SYN-LOAN-10542,2030-05,backtest,0.3924,0,0.4776,27,upper,Synthetic group A,partner,0.121742,0.116698,0.124509,0.6031,2682,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10543,SYN-LOAN-10543,2030-05,backtest,0.4959,0,0.132,36,lower,Synthetic group C,marketplace,0.193395,0.17832,0.172846,0.5216,27621,true,LOWER_INCOME_BAND,synthetic
SYN-APP-10544,SYN-LOAN-10544,2030-05,backtest,0.6239,2,0.2025,17,middle,Synthetic group C,partner,0.379205,0.338116,0.3208,0.6474,7273,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10545,SYN-LOAN-10545,2030-05,backtest,0.2335,1,0.4659,116,upper,Synthetic group C,direct,0.082828,0.083232,0.091225,0.3325,7677,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10546,SYN-LOAN-10546,2030-05,backtest,0.7914,0,0.0878,142,upper,Synthetic group C,direct,0.146132,0.137673,0.140434,0.693,21807,false,HIGH_UTILIZATION,synthetic
SYN-APP-10547,SYN-LOAN-10547,2030-05,backtest,0.2821,3,0.4413,45,middle,Synthetic group C,direct,0.291534,0.262719,0.252999,0.6867,7775,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10548,SYN-LOAN-10548,2030-05,backtest,0.2842,0,0.427,143,lower,Synthetic group C,marketplace,0.109784,0.106414,0.11199,0.4996,18175,false,LOWER_INCOME_BAND,synthetic
SYN-APP-10549,,2030-05,backtest,0.6996,4,0.6086,69,upper,Synthetic group B,direct,0.653489,0.574,0.545017,0.6058,2854,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10550,,2030-05,backtest,0.77,4,0.6068,115,highest,Synthetic group A,marketplace,0.603287,0.530827,0.507381,0.6141,3396,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10551,,2030-05,backtest,0.952,4,0.3312,71,middle,Synthetic group B,partner,0.783998,0.686238,0.643362,0.5803,9264,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10552,SYN-LOAN-10552,2030-05,backtest,0.7215,1,0.4327,17,highest,Synthetic group C,direct,0.303781,0.273252,0.270164,0.3271,15600,false,HIGH_UTILIZATION|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10553,SYN-LOAN-10553,2030-05,backtest,0.7501,2,0.5638,156,upper,Synthetic group A,partner,0.386376,0.344284,0.338016,0.3909,10681,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10554,,2030-05,backtest,0.9674,4,0.6237,53,highest,Synthetic group B,partner,0.782823,0.685228,0.650335,0.5577,6263,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10555,SYN-LOAN-10555,2030-05,backtest,0.4035,1,0.5164,67,highest,Synthetic group C,direct,0.1335,0.12681,0.134818,0.4031,27001,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10556,SYN-LOAN-10556,2030-05,backtest,0.6606,0,0.1617,114,upper,Synthetic group C,partner,0.125001,0.1195,0.123645,0.6987,24176,true,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10557,SYN-LOAN-10557,2030-05,backtest,0.4115,4,0.2262,55,middle,Synthetic group C,marketplace,0.398881,0.355038,0.332822,0.462,18499,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10558,SYN-LOAN-10558,2030-05,backtest,0.8918,2,0.1162,127,upper,Synthetic group A,partner,0.371513,0.331501,0.317425,0.4027,12235,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10559,SYN-LOAN-10559,2030-05,backtest,0.2469,3,0.1329,135,highest,Synthetic group A,partner,0.091964,0.091089,0.08988,0.6992,8654,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10560,SYN-LOAN-10560,2030-05,backtest,0.5129,3,0.156,93,middle,Synthetic group C,direct,0.315895,0.28367,0.268591,0.5919,17293,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10561,SYN-LOAN-10561,2030-05,backtest,0.2845,1,0.6927,81,middle,Synthetic group B,marketplace,0.178674,0.16566,0.172225,0.687,18201,true,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10562,,2030-05,backtest,0.9273,4,0.1616,28,upper,Synthetic group C,direct,0.70642,0.619521,0.578462,0.6022,24410,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10563,,2030-05,backtest,0.7183,3,0.2552,138,middle,Synthetic group B,partner,0.449527,0.398594,0.378299,0.6242,8557,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10564,SYN-LOAN-10564,2030-05,backtest,0.1822,3,0.2797,47,middle,Synthetic group B,marketplace,0.195635,0.180246,0.172773,0.6545,1993,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10565,,2030-05,backtest,0.9511,3,0.1269,22,middle,Synthetic group A,marketplace,0.687104,0.602909,0.563038,0.3562,11412,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10566,SYN-LOAN-10566,2030-05,backtest,0.1693,0,0.361,21,lower,Synthetic group A,direct,0.115194,0.111067,0.112394,0.4719,10424,false,LOWER_INCOME_BAND,synthetic
SYN-APP-10567,SYN-LOAN-10567,2030-05,backtest,0.3502,4,0.4784,101,highest,Synthetic group B,direct,0.277367,0.250536,0.244224,0.5449,29909,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10568,SYN-LOAN-10568,2030-05,backtest,0.2195,2,0.4959,32,highest,Synthetic group A,direct,0.13124,0.124867,0.129225,0.5089,5888,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10569,SYN-LOAN-10569,2030-05,backtest,0.5604,0,0.6674,154,middle,Synthetic group B,partner,0.190956,0.176222,0.18604,0.3223,16442,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10570,SYN-LOAN-10570,2030-05,backtest,0.4284,0,0.1773,73,middle,Synthetic group B,marketplace,0.101794,0.099543,0.10191,0.5989,4272,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10571,SYN-LOAN-10571,2030-05,backtest,0.4021,0,0.3436,23,middle,Synthetic group A,partner,0.138019,0.130697,0.133798,0.57,11240,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10572,,2030-05,backtest,0.6867,4,0.5959,127,upper,Synthetic group B,marketplace,0.585784,0.515775,0.492051,0.5966,23107,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10573,,2030-05,backtest,0.9328,1,0.3401,101,middle,Synthetic group A,direct,0.465937,0.412705,0.397068,0.6522,20027,false,HIGH_UTILIZATION,synthetic
SYN-APP-10574,,2030-05,backtest,0.4238,4,0.467,57,middle,Synthetic group A,partner,0.485966,0.429931,0.406708,0.5524,24639,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10575,SYN-LOAN-10575,2030-05,backtest,0.8895,0,0.646,123,upper,Synthetic group B,partner,0.34493,0.30864,0.310583,0.4721,14170,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10576,SYN-LOAN-10576,2030-05,backtest,0.5485,3,0.1235,154,middle,Synthetic group A,partner,0.278126,0.251189,0.239154,0.5844,4782,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10577,,2030-05,backtest,0.5634,4,0.354,43,upper,Synthetic group C,direct,0.496525,0.439012,0.414456,0.5096,16351,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10578,,2030-05,backtest,0.8444,4,0.2458,129,middle,Synthetic group A,marketplace,0.649998,0.570998,0.535488,0.2957,9278,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10579,,2030-05,backtest,0.431,4,0.289,149,lower,Synthetic group B,partner,0.454414,0.402796,0.377789,0.5813,13942,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10580,SYN-LOAN-10580,2030-05,backtest,0.414,1,0.3519,105,middle,Synthetic group C,direct,0.15539,0.145636,0.147673,0.632,8061,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10581,,2030-05,backtest,0.8442,1,0.501,118,middle,Synthetic group A,partner,0.437073,0.387883,0.377316,0.6889,19345,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10582,,2030-05,backtest,0.5398,2,0.4682,72,lower,Synthetic group A,direct,0.463433,0.410552,0.391387,0.6787,21912,true,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10583,,2030-05,backtest,0.8549,4,0.4593,171,middle,Synthetic group A,partner,0.683684,0.599968,0.567302,0.2894,5244,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10584,SYN-LOAN-10584,2030-05,backtest,0.1661,2,0.2556,64,lower,Synthetic group C,marketplace,0.179073,0.166003,0.159038,0.4804,19146,true,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10585,SYN-LOAN-10585,2030-05,backtest,0.1244,0,0.6391,93,middle,Synthetic group C,direct,0.072695,0.074517,0.085921,0.4004,19774,true,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10586,,2030-05,backtest,0.7591,4,0.5603,48,upper,Synthetic group A,marketplace,0.696715,0.611175,0.578289,0.4928,19165,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10587,,2030-05,backtest,0.5845,4,0.6286,86,highest,Synthetic group A,direct,0.502027,0.443744,0.426234,0.466,24303,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10588,SYN-LOAN-10588,2030-05,backtest,0.8803,1,0.1147,129,middle,Synthetic group C,partner,0.329542,0.295407,0.284693,0.5616,20374,false,HIGH_UTILIZATION,synthetic
SYN-APP-10589,SYN-LOAN-10589,2030-05,backtest,0.0503,2,0.1995,170,lower,Synthetic group B,partner,0.085507,0.085536,0.083075,0.4866,29595,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10590,SYN-LOAN-10590,2030-05,backtest,0.5192,4,0.1067,139,middle,Synthetic group C,direct,0.357931,0.319821,0.299958,0.5856,4036,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10591,SYN-LOAN-10591,2030-05,backtest,0.3018,1,0.6363,84,upper,Synthetic group B,direct,0.136863,0.129702,0.138708,0.5456,1770,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10592,SYN-LOAN-10592,2030-05,backtest,0.6918,1,0.354,9,middle,Synthetic group A,direct,0.383977,0.342221,0.329655,0.5102,16322,true,SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10593,,2030-05,backtest,0.6835,2,0.6779,162,lower,Synthetic group C,direct,0.55173,0.486488,0.467768,0.4701,14111,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10594,,2030-05,backtest,0.9608,2,0.111,75,middle,Synthetic group C,direct,0.540474,0.476807,0.449307,0.3386,24385,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10595,SYN-LOAN-10595,2030-05,backtest,0.2101,2,0.1782,173,lower,Synthetic group B,partner,0.126626,0.120898,0.117223,0.3657,16374,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10596,,2030-05,backtest,0.5918,4,0.5753,16,highest,Synthetic group C,direct,0.559234,0.492941,0.469258,0.5357,18944,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10597,,2030-05,backtest,0.3775,4,0.5686,152,lower,Synthetic group C,partner,0.505527,0.446753,0.423657,0.3527,25390,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10598,,2030-05,backtest,0.8346,4,0.1105,15,middle,Synthetic group B,direct,0.703282,0.616822,0.573036,0.3642,16473,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10599,SYN-LOAN-10599,2030-05,backtest,0.1754,0,0.6578,148,lower,Synthetic group C,marketplace,0.106427,0.103527,0.113434,0.4564,8872,false,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10600,SYN-LOAN-10600,2030-05,backtest,0.412,1,0.6437,152,highest,Synthetic group B,marketplace,0.117844,0.113346,0.126164,0.6156,20239,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10601,SYN-LOAN-10601,2030-05,backtest,0.4138,3,0.1035,27,lower,Synthetic group C,direct,0.397265,0.353648,0.328422,0.4452,23976,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10602,SYN-LOAN-10602,2030-05,backtest,0.0351,1,0.4438,123,middle,Synthetic group B,direct,0.058548,0.062352,0.068287,0.506,6512,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10603,SYN-LOAN-10603,2030-05,backtest,0.8666,1,0.1013,178,upper,Synthetic group C,marketplace,0.22349,0.204201,0.202014,0.3614,10766,true,HIGH_UTILIZATION,synthetic
SYN-APP-10604,SYN-LOAN-10604,2030-05,backtest,0.0384,3,0.1076,90,middle,Synthetic group B,marketplace,0.095389,0.094035,0.08812,0.451,9454,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10605,SYN-LOAN-10605,2030-05,backtest,0.2965,3,0.2937,166,middle,Synthetic group A,marketplace,0.178286,0.165326,0.161766,0.4889,15881,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10606,SYN-LOAN-10606,2030-05,backtest,0.8435,2,0.3729,152,highest,Synthetic group B,direct,0.339823,0.304247,0.298701,0.6984,14762,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10607,SYN-LOAN-10607,2030-05,backtest,0.2542,2,0.3567,104,lower,Synthetic group C,direct,0.217235,0.198822,0.192789,0.45,4314,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10608,SYN-LOAN-10608,2030-05,backtest,0.2136,4,0.2923,15,lower,Synthetic group C,partner,0.426879,0.379116,0.352649,0.6023,6312,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY|LOWER_INCOME_BAND,synthetic
SYN-APP-10609,,2030-05,backtest,0.6251,4,0.6156,128,upper,Synthetic group A,direct,0.54596,0.481526,0.46063,0.5887,20350,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10610,SYN-LOAN-10610,2030-05,backtest,0.2995,3,0.1189,87,middle,Synthetic group B,partner,0.191703,0.176864,0.16766,0.4889,4148,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10611,SYN-LOAN-10611,2030-05,backtest,0.508,2,0.537,47,highest,Synthetic group A,marketplace,0.263268,0.238411,0.237676,0.5004,12311,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10612,SYN-LOAN-10612,2030-05,backtest,0.1076,3,0.3873,107,upper,Synthetic group A,partner,0.117913,0.113405,0.114071,0.6066,24779,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10613,SYN-LOAN-10613,2030-05,backtest,0.387,3,0.3007,50,lower,Synthetic group B,direct,0.419931,0.373141,0.350611,0.5965,10916,true,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10614,,2030-05,backtest,0.9616,3,0.6109,99,lower,Synthetic group C,direct,0.835279,0.73034,0.690498,0.5809,15919,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10615,,2030-05,backtest,0.8534,2,0.2663,75,upper,Synthetic group A,partner,0.442679,0.392704,0.375719,0.514,18658,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10616,SYN-LOAN-10616,2030-05,backtest,0.1179,0,0.5481,13,lower,Synthetic group C,partner,0.129165,0.123082,0.127146,0.3766,24354,false,HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY|LOWER_INCOME_BAND,synthetic
SYN-APP-10617,,2030-05,backtest,0.8877,3,0.1289,59,highest,Synthetic group B,direct,0.482786,0.427196,0.403806,0.4669,29235,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10618,SYN-LOAN-10618,2030-05,backtest,0.5765,2,0.3297,161,highest,Synthetic group A,direct,0.173732,0.16141,0.164218,0.518,7827,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10619,SYN-LOAN-10619,2030-05,backtest,0.8269,2,0.3299,137,upper,Synthetic group A,direct,0.384158,0.342376,0.3316,0.4018,4713,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10620,SYN-LOAN-10620,2030-05,backtest,0.498,0,0.2303,90,upper,Synthetic group B,direct,0.095773,0.094365,0.09988,0.6801,19894,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10621,SYN-LOAN-10621,2030-05,backtest,0.3407,0,0.3854,127,middle,Synthetic group A,direct,0.085052,0.085144,0.092783,0.3233,15696,true,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10622,SYN-LOAN-10622,2030-05,backtest,0.1369,2,0.4041,31,upper,Synthetic group B,direct,0.11735,0.112921,0.1146,0.4897,21849,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10623,SYN-LOAN-10623,2030-05,backtest,0.7693,0,0.109,98,upper,Synthetic group B,direct,0.164249,0.153254,0.15461,0.6411,15919,false,HIGH_UTILIZATION,synthetic
SYN-APP-10624,SYN-LOAN-10624,2030-05,backtest,0.5144,2,0.4392,31,upper,Synthetic group C,direct,0.301981,0.271704,0.265212,0.6015,7975,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10625,,2030-05,backtest,0.7359,4,0.5621,19,lower,Synthetic group A,partner,0.834869,0.729987,0.684849,0.6557,12317,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10626,SYN-LOAN-10626,2030-05,backtest,0.2481,3,0.6017,106,upper,Synthetic group C,marketplace,0.214602,0.196558,0.197012,0.5376,25928,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10627,SYN-LOAN-10627,2030-05,backtest,0.4989,2,0.4778,46,middle,Synthetic group C,marketplace,0.351542,0.314326,0.304296,0.5437,2213,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10628,,2030-05,backtest,0.9531,1,0.5917,124,upper,Synthetic group C,marketplace,0.47305,0.418823,0.409481,0.3839,23275,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10629,,2030-05,backtest,0.6658,4,0.1817,45,upper,Synthetic group A,partner,0.513171,0.453327,0.424703,0.5496,25427,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10630,,2030-05,backtest,0.8433,4,0.4733,29,middle,Synthetic group B,direct,0.789656,0.691104,0.649479,0.5241,28253,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10631,SYN-LOAN-10631,2030-05,backtest,0.8625,0,0.3855,174,lower,Synthetic group A,marketplace,0.368635,0.329027,0.321672,0.4357,2222,false,HIGH_UTILIZATION|LOWER_INCOME_BAND,synthetic
SYN-APP-10632,SYN-LOAN-10632,2030-05,backtest,0.5742,0,0.5324,83,upper,Synthetic group C,marketplace,0.170702,0.158804,0.167101,0.413,11496,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10633,SYN-LOAN-10633,2030-05,backtest,0.4321,2,0.1267,163,middle,Synthetic group C,marketplace,0.147461,0.138816,0.136007,0.6663,4117,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10634,,2030-05,backtest,0.4885,3,0.691,92,lower,Synthetic group A,marketplace,0.584276,0.514477,0.489788,0.4412,8071,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10635,,2030-05,backtest,0.6458,4,0.1412,65,middle,Synthetic group C,direct,0.53445,0.471627,0.43976,0.6083,15736,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10636,SYN-LOAN-10636,2030-05,backtest,0.6154,0,0.2643,148,lower,Synthetic group C,direct,0.207675,0.190601,0.18949,0.5417,3311,false,LOWER_INCOME_BAND,synthetic
SYN-APP-10637,SYN-LOAN-10637,2030-05,backtest,0.6298,0,0.1308,48,middle,Synthetic group B,direct,0.177115,0.164319,0.162624,0.4743,19983,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10638,,2030-05,backtest,0.9144,2,0.2397,39,middle,Synthetic group A,direct,0.584384,0.51457,0.485804,0.6412,5027,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10639,SYN-LOAN-10639,2030-05,backtest,0.122,4,0.2431,157,middle,Synthetic group B,partner,0.159251,0.148955,0.142577,0.3999,20459,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10640,SYN-LOAN-10640,2030-05,backtest,0.4243,4,0.4916,112,upper,Synthetic group A,partner,0.372516,0.332363,0.319546,0.5965,19350,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10641,SYN-LOAN-10641,2030-05,backtest,0.7905,0,0.4956,138,middle,Synthetic group A,direct,0.284665,0.256812,0.258245,0.652,21148,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10642,SYN-LOAN-10642,2030-05,backtest,0.7989,1,0.623,140,upper,Synthetic group C,direct,0.356119,0.318262,0.317014,0.3083,25034,true,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10643,,2030-05,backtest,0.8996,1,0.0915,11,middle,Synthetic group B,direct,0.447278,0.396659,0.375565,0.3492,19052,false,HIGH_UTILIZATION|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10644,SYN-LOAN-10644,2030-05,backtest,0.1997,4,0.2577,98,lower,Synthetic group A,marketplace,0.328494,0.294505,0.275349,0.3845,19708,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10645,SYN-LOAN-10645,2030-05,backtest,0.9042,0,0.5895,158,upper,Synthetic group C,partner,0.307129,0.276131,0.280121,0.5815,15558,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10646,SYN-LOAN-10646,2030-05,backtest,0.417,2,0.3428,18,highest,Synthetic group B,direct,0.190276,0.175637,0.174492,0.4719,19177,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10647,SYN-LOAN-10647,2030-05,backtest,0.1886,4,0.3047,147,lower,Synthetic group B,partner,0.293001,0.263981,0.248899,0.2801,2443,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10648,SYN-LOAN-10648,2030-05,backtest,0.5009,3,0.3565,127,middle,Synthetic group B,direct,0.337596,0.302333,0.290385,0.4625,11992,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10649,SYN-LOAN-10649,2030-05,backtest,0.1805,3,0.3319,10,lower,Synthetic group B,direct,0.322909,0.289702,0.27261,0.5942,28072,true,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY|LOWER_INCOME_BAND,synthetic
SYN-APP-10650,SYN-LOAN-10650,2030-05,backtest,0.2406,1,0.1115,91,middle,Synthetic group C,partner,0.077153,0.078351,0.077746,0.6405,21150,true,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10651,SYN-LOAN-10651,2030-05,backtest,0.166,2,0.5801,153,upper,Synthetic group C,direct,0.101482,0.099275,0.107418,0.4571,28933,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10652,SYN-LOAN-10652,2030-05,backtest,0.4069,1,0.1169,47,upper,Synthetic group C,direct,0.111107,0.107552,0.10716,0.3067,4394,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10653,SYN-LOAN-10653,2030-05,backtest,0.5676,1,0.3195,59,middle,Synthetic group A,direct,0.251265,0.228088,0.223803,0.5666,2321,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10654,SYN-LOAN-10654,2030-05,backtest,0.0655,2,0.2,73,lower,Synthetic group B,marketplace,0.126143,0.120483,0.114814,0.3974,15718,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10655,,2030-05,backtest,0.4791,4,0.5375,28,middle,Synthetic group C,direct,0.57955,0.510413,0.48197,0.3528,20068,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10656,SYN-LOAN-10656,2030-05,backtest,0.9033,0,0.5819,168,upper,Synthetic group B,direct,0.295976,0.266539,0.271274,0.6036,3300,true,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
